SC_type,AB_compound,Def_site,Impuirty_atom,dH-B NN,dH-B Error,dH-B DFT,dH-A NN,dH-A Error,dH-A DFT
II-VI,CdSe,M_i_B,S,3.48089542388916,0.17921394892607384,3.582427415,4.567510449886322,0.25088409038669446,4.872427415000002
II-VI,CdSe,M_i_B,Sb,4.797655749320984,0.2718447578923216,4.800760085999998,4.466997826099396,0.2886721924199645,4.459938474000002
II-VI,CdSe,M_i_B,Sc,5.3537993907928465,0.24090786222492794,5.118306714,3.365037965774536,0.16574676246310704,3.1833067139999978
II-VI,CdSe,M_i_B,Se,3.4933928489685058,0.19938290207015977,3.3803309999999995,4.341863667964935,0.21689515823514308,4.634331000000002
II-VI,CdSe,M_i_B,Si,4.567267382144928,0.28934982686329747,4.9154109099999985,3.958164221048355,0.27298617428931543,3.584971249999998
II-VI,CdSe,M_i_B,Sn,4.042888438701629,0.26522874237008814,4.198644225000001,3.1425923109054565,0.23311535997630706,3.0185242940000014
II-VI,CdSe,M_i_B,Sr,4.3973883330821995,0.3102449318143765,4.293002,2.8490936875343325,0.21313067831545804,3.016486
II-VI,CdSe,M_i_B,Ta,6.1757612228393555,0.3784933357468813,5.423018920000002,5.415581202507019,0.30074385888934324,5.28788333
II-VI,CdSe,M_i_B,Tc,5.531581151485443,0.31266392170503543,4.580394969999996,4.462421894073486,0.227201417049792,4.580394969999996
II-VI,CdSe,M_i_B,Te,4.166577827930451,0.2885820824283272,4.041532776999997,4.661838078498841,0.2783788430735842,5.162722655000002
II-VI,CdSe,M_i_B,Ti,4.9839906930923465,0.220031716037029,5.548852554999997,3.0513454556465147,0.15708750257451187,3.332720121999999
II-VI,CdSe,M_i_B,Tl,3.095275264978409,0.24182234866446004,2.864505137999999,2.4275404810905457,0.17016145040222044,2.331419032
II-VI,CdSe,M_i_B,V,4.917500519752503,0.24395366484009298,5.018774594999997,3.0879914820194245,0.1545856115034477,2.9309018430000005
II-VI,CdSe,M_i_B,W,6.529850578308105,0.2947903484268882,6.253547980000002,6.364439594745636,0.28109421345051017,6.253547980000002
II-VI,CdSe,M_i_B,Y,5.916257154941559,0.28826865714204186,5.536045424000002,4.013717013597488,0.23994104675641237,3.601045424000003
II-VI,CdSe,M_i_B,Zn,2.8305180847644804,0.24486319236908047,3.3100866380000005,2.094012141227722,0.15329823721100375,2.0200866379999995
II-VI,CdSe,M_i_B,Zr,6.180524468421936,0.29506760455338404,6.900059822999995,4.157452577352524,0.23201376430376322,4.1301457049999994
II-VI,CdSe,M_i_neut,Ag,2.1153530955314634,0.19896631930383213,1.6150599999999997,2.015259599685669,0.11957327998964361,1.6365600000000011
II-VI,CdSe,M_i_neut,Al,4.185622000694275,0.3258849230432676,4.936953996000001,2.9452747285366057,0.18711884777880955,3.0019539959999983
II-VI,CdSe,M_i_neut,As,3.9975799322128296,0.19640318730635203,3.526261633999998,3.9360742807388305,0.17131383503675,3.7844742140000003
II-VI,CdSe,M_i_neut,Au,2.3623660534620283,0.19195556857012283,2.0465929029999996,2.5104150056838987,0.20427112885801357,2.9687532300000017
II-VI,CdSe,M_i_neut,B,5.373491823673248,0.2618921487978354,5.207192778000005,4.711210811138153,0.19394976709524628,5.207192778000005
II-VI,CdSe,M_i_neut,Ba,5.268560659885407,0.5520838640046278,5.623028704999998,3.5572538137435914,0.4382312643211747,4.276482877999998
II-VI,CdSe,M_i_neut,Be,4.374642241001129,0.21569851295278938,3.622015098000001,2.8310435235500337,0.1600013807424893,2.2935351480000024
II-VI,CdSe,M_i_neut,Bi,4.410378402471542,0.3751793110357556,4.668906870999998,3.8423721492290497,0.34920528160142694,3.711023
II-VI,CdSe,M_i_neut,Br,3.2620060563087465,0.17148587491694064,2.987745808,4.045721453428269,0.20864651719319563,3.632745808
II-VI,CdSe,M_i_neut,C,7.100892329216004,0.33004958953550373,6.890106220000004,6.9342639446258545,0.31121817695075166,6.890106220000004
II-VI,CdSe,M_i_neut,Ca,4.454129219055176,0.22397505767364378,4.494394999999998,2.7452691972255705,0.14443197534835206,3.2178789999999977
II-VI,CdSe,M_i_neut,Cd,3.143654388189316,0.20668397192344515,3.401385000000002,2.351480120420456,0.13841996738114057,2.147385
II-VI,CdSe,M_i_neut,Cl,2.8872020959854128,0.20916529971651512,2.450389923000002,3.7101450085639955,0.2786021538088899,3.0953899229999995
II-VI,CdSe,M_i_neut,Co,3.5412688076496126,0.32701927638733874,3.166972000000001,2.4887338042259217,0.20907820238913574,2.293971999999998
II-VI,CdSe,M_i_neut,Cr,3.766106885671616,0.26745954341785677,3.896657994999999,2.4299107491970062,0.13178787444435605,1.9837558929999997
II-VI,CdSe,M_i_neut,Cs,4.451350325345993,0.7390787370297464,4.3319609739999985,3.1297202944755553,0.4064204623796568,3.1618001740000032
II-VI,CdSe,M_i_neut,Cu,2.402437576651573,0.3226349444691769,2.035718441,2.048870602250099,0.15507977252203245,2.201539979000002
II-VI,CdSe,M_i_neut,F,1.8241874426603317,0.27954900955053885,1.3084002780000004,2.5426657795906067,0.3515976501763971,1.9534002779999995
II-VI,CdSe,M_i_neut,Fe,3.593943125009537,0.26849947796070406,3.9260979599999954,2.333080917596817,0.1705237044747814,2.1580456279999978
II-VI,CdSe,M_i_neut,Ga,3.373875468969345,0.22787178505662542,3.8430182360000034,2.4282561957836153,0.158281146087937,2.280168177999998
II-VI,CdSe,M_i_neut,Ge,4.130623757839203,0.2469093022991813,4.122396498999999,3.168667459487915,0.1936181253494665,3.2142974529999995
II-VI,CdSe,M_i_neut,Hf,5.135050976276398,0.2913522723779491,4.354810272999999,3.7952818036079408,0.21669906862171726,3.1235167149999974
II-VI,CdSe,M_i_neut,Hg,2.891768354177475,0.19869816407628815,2.7595464970000014,2.3920794248580934,0.14347332263151186,2.715424029999998
II-VI,CdSe,M_i_neut,I,3.7965624630451202,0.25312668592503945,3.800575748,4.47706190943718,0.21483524069971505,4.445575748000002
II-VI,CdSe,M_i_neut,In,3.663231873512268,0.21926876395123956,4.144732336999996,2.762842857837677,0.18572775933576832,3.363812444999997
II-VI,CdSe,M_i_neut,Ir,4.592036437988281,0.17213169428960745,4.326792888,4.265582412481308,0.22072147945541218,3.902154988000004
II-VI,CdSe,M_i_neut,K,3.3761473059654237,0.38460960643676423,3.402797471000001,2.445298320055008,0.1884811641497296,2.417235513999999
II-VI,CdSe,M_i_neut,La,6.28073558807373,0.35921851019732015,6.761772070000005,4.165609872341156,0.2620959546112081,4.639744341000002
II-VI,CdSe,M_i_neut,Li,1.896741297841072,0.4721119202066201,1.5683272090000013,1.469666424393654,0.27964402675056427,1.0032974000000008
II-VI,CdSe,M_i_neut,Mg,3.7724463403224946,0.24837824204614317,3.736256147999998,2.3838289380073547,0.12960940507211813,2.446256148000002
II-VI,CdSe,M_i_neut,Mn,3.2296497881412507,0.223613859815837,3.0655391199999977,2.0270898818969725,0.135716677248442,1.5968966530000013
II-VI,CdSe,M_i_neut,Mo,6.191056001186371,0.30644614593353997,6.599791595000001,4.951257252693177,0.2434551258137422,4.679552895
II-VI,CdSe,M_i_neut,N,4.060686630010605,0.3024829988941779,4.921902410999999,4.487613463401795,0.22920988268894352,5.136902410999996
II-VI,CdSe,M_i_neut,Na,2.933316296339035,0.2304636339521183,3.9738207700000023,2.2577481418848038,0.13201057653808532,3.2797856490000017
II-VI,CdSe,M_i_neut,Nb,6.31313157081604,0.30100416744505487,6.584299579000001,4.47881788611412,0.22968185011782916,4.248673837000002
II-VI,CdSe,M_i_neut,Ni,3.0433842957019808,0.2749377129782024,0.6600029999999998,2.216863492131233,0.18957760892594425,-0.023997000000000046
II-VI,CdSe,M_i_neut,O,3.139349806308746,0.3442660651846292,2.7836610290000006,4.058590817451477,0.39516031249996364,3.9997424850000014
II-VI,CdSe,M_i_neut,Os,5.827170836925506,0.19752342337110979,5.493337309999995,5.677414584159851,0.1776406263359158,5.493337309999995
II-VI,CdSe,M_i_neut,P,3.936668872833252,0.2821177413430834,3.6993779999999985,4.336885571479797,0.2076947918598302,3.7343780000000018
II-VI,CdSe,M_i_neut,Pb,3.8913899183273317,0.3022859720133267,4.7205266279999964,3.1356993556022643,0.27515413425647806,3.4655728900000016
II-VI,CdSe,M_i_neut,Pd,3.1768407940864565,0.21263113900103298,1.913946125,2.452072101831436,0.15927065137109075,2.1150245449999985
II-VI,CdSe,M_i_neut,Pt,3.47309690117836,0.21874677994479913,3.068489975000002,3.2091703951358794,0.2183192259711102,2.7627296
II-VI,CdSe,M_i_neut,Rb,3.8651367843151094,0.5268453219018451,4.143021283999997,2.8088395416736605,0.24994288915603746,3.065509203999998
II-VI,CdSe,M_i_neut,Re,6.577400040626526,0.2777930969219506,6.2183036799999964,6.206541967391968,0.23175183396737142,6.2183036799999964
II-VI,CdSe,M_i_neut,Rh,4.2311871469020845,0.21783498951243943,4.801873059999998,3.4085541307926177,0.20765677562960866,2.9753821730000003
II-VI,CdSe,M_i_neut,Ru,5.047228193283081,0.236908500831865,5.175727402000005,4.06031830906868,0.15644778842514664,3.92926091
II-VI,CdSe,M_i_neut,S,3.488434135913849,0.18912791887836608,3.0186074150000017,4.560458767414093,0.24850810778952592,4.308607415000002
II-VI,CdSe,M_i_neut,Sb,4.796349823474884,0.27259101277932274,4.258580085999998,4.372424352169037,0.25255849432248123,3.9177584740000007
II-VI,CdSe,M_i_neut,Sc,5.451256906986236,0.2543816369638566,5.940396714000001,3.429809707403183,0.16800029255716023,4.005396714
II-VI,CdSe,M_i_neut,Se,3.4326790392398836,0.19995107668343534,2.869703000000001,4.217441755533218,0.21106633518079165,4.1237030000000034
II-VI,CdSe,M_i_neut,Si,4.640798932313919,0.2959649432657243,5.0886309100000044,3.9632231652736665,0.2951083020096192,3.7581912500000003
II-VI,CdSe,M_i_neut,Sn,4.156143963336945,0.2800086555413204,4.616244225000002,3.1946963250637053,0.23959834445744324,3.436124293999998
II-VI,CdSe,M_i_neut,Sr,4.635384905338287,0.31137582333487157,5.0125541479999995,2.9914090275764464,0.20058651846555708,3.7225541479999995
II-VI,CdSe,M_i_neut,Ta,6.0982724070549015,0.38137162012748943,5.078998920000003,5.314203703403473,0.29902568081006137,4.94386333
II-VI,CdSe,M_i_neut,Tc,5.563163423538208,0.27026346777321114,4.55545497,4.478964632749557,0.23087515139513354,4.55545497
II-VI,CdSe,M_i_neut,Te,4.172927480936051,0.2907683521813615,3.581622777000004,4.560290908813476,0.2507602636988986,4.702812655000002
II-VI,CdSe,M_i_neut,Ti,5.054014885425568,0.19722048639435288,5.567312555,3.089490407705307,0.1374311252012159,3.351180122000001
II-VI,CdSe,M_i_neut,Tl,3.146382397413254,0.24685471634982825,3.3548051370000005,2.456959545612335,0.1819586508142613,2.821719032000001
II-VI,CdSe,M_i_neut,V,4.969158363342285,0.2449296724445437,5.008034594999999,3.1165782868862153,0.14666409807484176,2.9201618430000016
II-VI,CdSe,M_i_neut,W,6.496502757072449,0.3094313098682545,6.149997979999997,6.292333590984344,0.27821348356796327,6.149997979999997
II-VI,CdSe,M_i_neut,Y,6.0408009648323056,0.316264982412856,6.485605424000001,4.077651578187942,0.25528957486114523,4.550605423999998
II-VI,CdSe,M_i_neut,Zn,2.9237476587295532,0.2398602092348903,3.5703866380000013,2.1429590940475465,0.12455824838182113,2.280386638
II-VI,CdSe,M_i_neut,Zr,6.238186538219452,0.28267019493246504,6.743729822999998,4.16958349943161,0.22718057899842756,3.9738157049999954
II-VI,CdTe,M_A,Ag,1.0760228216648102,0.15861138058638713,0.5889999999999997,1.5142088145017625,0.21500164757332174,1.787999999999998
II-VI,CdTe,M_A,Al,0.8752026923000813,0.1706654331573094,1.0360000000000007,1.0772344529628755,0.20191283577238447,0.8380000000000006
II-VI,CdTe,M_A,As,2.0102519571781157,0.24494408522227654,1.6820000000000008,2.8851318299770354,0.26414888523520635,3.129999999999998
II-VI,CdTe,M_A,Au,1.4803488671779632,0.23623683931005873,0.8560000000000008,2.183851957321167,0.33227221215554953,2.661000000000001
II-VI,CdTe,M_A,B,2.429500475525856,0.23460617003289425,2.5300000000000007,2.7963793992996218,0.2779885942777879,3.477999999999999
II-VI,CdTe,M_A,Ba,1.3547742456197738,0.28378678381672584,1.3220000000000007,1.2518679469823837,0.25044390572166353,1.3209999999999984
II-VI,CdTe,M_A,Be,0.892254251986742,0.19973893926454653,0.3420000000000004,0.7519891560077667,0.16496508191784257,0.5799999999999995
II-VI,CdTe,M_A,Bi,1.0214012630283833,0.31589337242085835,1.6910000000000007,1.8332920968532562,0.43850630879042823,2.043000000000001
II-VI,CdTe,M_A,Br,3.4756801247596742,0.19115649630637538,3.11,4.9689491271972654,0.22325085189065846,4.532000000000002
II-VI,CdTe,M_A,C,5.061620557308197,0.43378583937839943,4.759999999999998,6.207231497764587,0.37892114259878784,5.707999999999998
II-VI,CdTe,M_A,Ca,1.278358483314514,0.23997959718534415,0.8069999999999995,1.0513155519962312,0.19353341364742033,0.8060000000000006
II-VI,CdTe,M_A,Cd,0.5260433424264193,0.12901572166304343,0.0,0.715031099319458,0.13833690590380152,0.0
II-VI,CdTe,M_A,Cl,3.651266497373581,0.22552169967948094,3.272000000000002,5.1630468487739565,0.27484372991004086,4.693999999999997
II-VI,CdTe,M_A,Co,1.5696949362754822,0.27820790669644063,1.439,1.673832079768181,0.24385804632951477,0.9560000000000002
II-VI,CdTe,M_A,Cr,1.4418796122074127,0.25621251976708975,1.4399999999999993,1.3075067937374114,0.1931532961874415,0.9829999999999999
II-VI,CdTe,M_A,Cs,2.106562978029251,0.3039208441664691,2.375,2.1060854852199555,0.3084154037750456,2.3919999999999995
II-VI,CdTe,M_A,Cu,1.1813692212104798,0.19590226305224503,0.922,1.6094170570373536,0.2679868438019971,2.1509999999999976
II-VI,CdTe,M_A,F,3.68666495680809,0.32087043114070607,3.6569999999999987,5.3395555257797245,0.44601801011086994,5.079000000000001
II-VI,CdTe,M_A,Fe,1.5581552982330322,0.2426645337155209,1.555,1.4800388246774674,0.17568591828904354,1.1219999999999999
II-VI,CdTe,M_A,Ga,0.9521631300449371,0.1800201339776782,0.9560000000000002,1.0784002125263215,0.20931987083286577,0.9459999999999986
II-VI,CdTe,M_A,Ge,1.2227731108665467,0.1899610395525732,0.7379999999999997,1.5556512504816056,0.24431621387289518,1.3729999999999996
II-VI,CdTe,M_A,Hf,1.6308902114629746,0.283403564820306,0.6920000000000002,1.8898655116558074,0.29498599223338723,1.6400000000000001
II-VI,CdTe,M_A,Hg,0.6543660067021847,0.22524978747743507,0.16199999999999992,1.2072226285934449,0.30626165057606075,1.1330000000000005
II-VI,CdTe,M_A,I,3.100599282979965,0.16747664028690668,3.0139999999999985,4.543663215637207,0.22078658307700552,4.436000000000004
II-VI,CdTe,M_A,In,0.8668350100517273,0.1678405892715347,0.9339999999999998,1.0963351607322693,0.20515736340256444,1.5910000000000009
II-VI,CdTe,M_A,Ir,2.529620626568794,0.33655941993062827,2.9099999999999975,3.4825110912322996,0.43463766662096315,3.5259999999999985
II-VI,CdTe,M_A,K,2.0020000755786898,0.2581200408920758,1.6769999999999996,1.9012865155935288,0.22313206367497831,1.8920000000000006
II-VI,CdTe,M_A,La,1.492603075504303,0.21811244076738698,2.5999999999999983,1.5238959282636642,0.21162050348961278,1.8419999999999992
II-VI,CdTe,M_A,Li,1.2837939441204071,0.35249894652466895,0.6009999999999994,1.3210816234350204,0.3422879941847468,1.3049999999999997
II-VI,CdTe,M_A,Mg,0.48316916897892953,0.15996106003807986,0.125,0.30809615179896355,0.12566233247960834,0.5009999999999999
II-VI,CdTe,M_A,Mn,0.9369482576847077,0.1627798678179604,0.2599999999999998,0.8303943634033203,0.137358038627891,0.07100000000000017
II-VI,CdTe,M_A,Mo,3.3704579293727877,0.3556473326115873,3.317999999999999,3.4426723182201386,0.25215097226271155,3.5130000000000017
II-VI,CdTe,M_A,N,3.7141338646411897,0.24268621766927945,3.9770000000000016,5.194266200065613,0.31445102005853753,5.082999999999999
II-VI,CdTe,M_A,Na,1.6771157562732697,0.2814374439288369,0.9889999999999999,1.68806332051754,0.21488082024184094,1.3170000000000002
II-VI,CdTe,M_A,Nb,2.9451049268245697,0.39970481709250705,3.245000000000002,2.817114973068237,0.3000750810550847,2.6539999999999973
II-VI,CdTe,M_A,Ni,1.554982751607895,0.2826910721839421,1.7680000000000002,1.7593941509723663,0.2913323082402515,2.281999999999998
II-VI,CdTe,M_A,O,3.842847865819931,0.2513498669515687,3.951999999999999,5.499696397781372,0.30257850865575076,5.596000000000003
II-VI,CdTe,M_A,Os,3.052738893032074,0.31149750497532697,3.325999999999997,4.116879731416702,0.3865350870544443,4.274
II-VI,CdTe,M_A,P,2.3366540521383286,0.2756411681625155,2.266000000000001,3.4290430188179015,0.32180101405168465,3.5070000000000023
II-VI,CdTe,M_A,Pb,0.9488501317799092,0.2556510561876687,0.8490000000000002,1.631627342104912,0.3557119415617663,0.8479999999999993
II-VI,CdTe,M_A,Pd,1.5964843422174453,0.2516816958788596,1.7359999999999993,1.840716752409935,0.2642435500826179,2.6929999999999987
II-VI,CdTe,M_A,Pt,2.1560884058475493,0.2698151426962209,2.254000000000001,3.0487431645393372,0.36532159141654297,2.840999999999998
II-VI,CdTe,M_A,Rb,2.1240890473127365,0.23311880100284313,2.040999999999998,1.9987059444189073,0.1743334369882707,2.123
II-VI,CdTe,M_A,Re,3.317521905899048,0.38493928286125595,3.752,4.328511297702789,0.4644870929942538,4.6999999999999975
II-VI,CdTe,M_A,Rh,2.3343950390815733,0.27749133523304614,2.488,2.5791522324085236,0.24012690288839056,2.0180000000000002
II-VI,CdTe,M_A,Ru,2.977494716644287,0.2941571919646238,3.2000000000000015,3.123635286092758,0.2542686269952683,3.1389999999999985
II-VI,CdTe,M_A,S,3.176817440986633,0.21591308571863232,3.147000000000002,4.651574170589447,0.24534734264377073,5.043000000000005
II-VI,CdTe,M_A,Sb,2.1031063944101334,0.29810458692349895,4.346000000000003,3.0042392790317534,0.4075760610694077,3.8700000000000023
II-VI,CdTe,M_A,Sc,1.6547519594430924,0.20715513665950452,1.8299999999999987,1.3354999870061874,0.1741055736828277,1.3549999999999989
II-VI,CdTe,M_A,Se,2.9942147016525267,0.21634744778224285,2.712999999999998,4.335269111394882,0.25199616722088386,4.609000000000001
II-VI,CdTe,M_A,Si,1.4435334086418152,0.18071299203124014,1.2959999999999996,1.9254270374774933,0.22824152232588807,2.244
II-VI,CdTe,M_A,Sn,1.064739817380905,0.1837528260233241,0.9699999999999991,1.4561834633350372,0.23803478385583082,1.1689999999999992
II-VI,CdTe,M_A,Sr,1.2702060341835022,0.2730318067184687,1.063,1.003182315826416,0.1933684403690823,1.062
II-VI,CdTe,M_A,Ta,2.5645824551582335,0.40929636662315544,2.3130000000000015,3.239857530593872,0.4551008346336076,3.2609999999999983
II-VI,CdTe,M_A,Tc,2.6837083429098127,0.37216908706663243,2.363,2.7840937316417693,0.33538826371213104,3.3110000000000035
II-VI,CdTe,M_A,Te,2.670435446500778,0.2125253125154426,2.292000000000001,3.9086172580718994,0.23992949190135957,4.188999999999996
II-VI,CdTe,M_A,Ti,1.622936475276947,0.24871297640530288,1.962000000000002,1.3053678691387176,0.1747846086765677,1.2340000000000013
II-VI,CdTe,M_A,Tl,0.8603762939572335,0.2219471267243365,0.8150000000000004,1.393092754483223,0.28449846943791496,1.289000000000001
II-VI,CdTe,M_A,V,1.7408331006765365,0.2669154193757179,1.7479999999999998,1.4754775226116181,0.18531782525736507,1.3520000000000016
II-VI,CdTe,M_A,W,3.3137802958488463,0.3327241661644359,3.7870000000000035,4.317123919725418,0.4512008127094534,4.735000000000005
II-VI,CdTe,M_A,Y,1.934489232301712,0.2530599162210509,2.113,1.655443251132965,0.22232468134177924,1.1229999999999998
II-VI,CdTe,M_A,Zn,0.5789694655686617,0.1656715767703296,0.22000000000000042,0.7592226743698121,0.1713603345782364,0.21899999999999964
II-VI,CdTe,M_A,Zr,2.2907147079706194,0.36553763865380984,3.167000000000001,1.9407823145389558,0.2760076155751015,2.093999999999999
II-VI,CdTe,M_B,Ag,3.1859689593315124,0.40711657854533706,3.1820000000000013,2.3806335240602494,0.21212318407207353,2.483999999999999
II-VI,CdTe,M_B,Al,4.2448197722435,0.3203708119612442,4.693000000000003,2.6445533990859986,0.16947709503988637,2.599000000000003
II-VI,CdTe,M_B,As,1.5915091812610627,0.3526694008534316,1.5240000000000007,1.0654854327440262,0.24850092734404883,1.0760000000000003
